,model,audio,liwc,value,personality,linguistic,topic,trial,score,task
356,MLPClassifier,True,True,False,False,True,False,1,0.8052816565715064,auto_tag
357,MLPClassifier,True,True,False,False,True,False,2,0.8096819719709337,auto_tag
358,MLPClassifier,True,True,False,False,True,False,3,0.8051230491448409,auto_tag
359,MLPClassifier,True,True,False,False,True,False,4,0.8055316233734556,auto_tag
360,LogisticRegression,True,True,False,False,False,True,0,0.8015754688027462,auto_tag
361,LogisticRegression,True,True,False,False,False,True,1,0.7987006600581832,auto_tag
362,LogisticRegression,True,True,False,False,False,True,2,0.8013340796819363,auto_tag
363,LogisticRegression,True,True,False,False,False,True,3,0.8021502804595637,auto_tag
364,LogisticRegression,True,True,False,False,False,True,4,0.8012656930860139,auto_tag
365,NaiveBayes,True,True,False,False,False,True,0,0.6593631886163912,auto_tag
366,NaiveBayes,True,True,False,False,False,True,1,0.6638344229163214,auto_tag
367,NaiveBayes,True,True,False,False,False,True,2,0.6608653839589383,auto_tag
368,NaiveBayes,True,True,False,False,False,True,3,0.6729035545600326,auto_tag
369,NaiveBayes,True,True,False,False,False,True,4,0.6653450881035826,auto_tag
370,MLPClassifier,True,True,False,False,False,True,0,0.8100396385704771,auto_tag
371,MLPClassifier,True,True,False,False,False,True,1,0.8104738216964199,auto_tag
372,MLPClassifier,True,True,False,False,False,True,2,0.8119852232134925,auto_tag
373,MLPClassifier,True,True,False,False,False,True,3,0.8088123654677024,auto_tag
374,MLPClassifier,True,True,False,False,False,True,4,0.8099940240493059,auto_tag
375,LogisticRegression,True,False,True,True,False,False,0,0.7975047965300274,auto_tag
376,LogisticRegression,True,False,True,True,False,False,1,0.7973249031736671,auto_tag
377,LogisticRegression,True,False,True,True,False,False,2,0.797225797881663,auto_tag
378,LogisticRegression,True,False,True,True,False,False,3,0.7990842425372499,auto_tag
379,LogisticRegression,True,False,True,True,False,False,4,0.7963098157783379,auto_tag
380,NaiveBayes,True,False,True,True,False,False,0,0.6847319593262958,auto_tag
381,NaiveBayes,True,False,True,True,False,False,1,0.6847440868178095,auto_tag
382,NaiveBayes,True,False,True,True,False,False,2,0.6810269965768772,auto_tag
383,NaiveBayes,True,False,True,True,False,False,3,0.6845713436039874,auto_tag
384,NaiveBayes,True,False,True,True,False,False,4,0.6838077313925695,auto_tag
385,MLPClassifier,True,False,True,True,False,False,0,0.8066458366187667,auto_tag
386,MLPClassifier,True,False,True,True,False,False,1,0.809242847152226,auto_tag
387,MLPClassifier,True,False,True,True,False,False,2,0.8089177123209934,auto_tag
388,MLPClassifier,True,False,True,True,False,False,3,0.8085619184821805,auto_tag
389,MLPClassifier,True,False,True,True,False,False,4,0.8077167998471386,auto_tag
390,LogisticRegression,True,False,True,False,True,False,0,0.8006264645928144,auto_tag
391,LogisticRegression,True,False,True,False,True,False,1,0.7993262850415835,auto_tag
392,LogisticRegression,True,False,True,False,True,False,2,0.801596218426776,auto_tag
393,LogisticRegression,True,False,True,False,True,False,3,0.8002122007641221,auto_tag
394,LogisticRegression,True,False,True,False,True,False,4,0.8012501468402565,auto_tag
395,NaiveBayes,True,False,True,False,True,False,0,0.68005209539537,auto_tag
396,NaiveBayes,True,False,True,False,True,False,1,0.6849279409850216,auto_tag
397,NaiveBayes,True,False,True,False,True,False,2,0.6875264900589784,auto_tag
398,NaiveBayes,True,False,True,False,True,False,3,0.6820541237479255,auto_tag
399,NaiveBayes,True,False,True,False,True,False,4,0.6890364072529424,auto_tag
400,MLPClassifier,True,False,True,False,True,False,0,0.8095634420723641,auto_tag
401,MLPClassifier,True,False,True,False,True,False,1,0.8093736735705785,auto_tag
402,MLPClassifier,True,False,True,False,True,False,2,0.8087834529388594,auto_tag
403,MLPClassifier,True,False,True,False,True,False,3,0.8091765126029254,auto_tag
404,MLPClassifier,True,False,True,False,True,False,4,0.8111320819190553,auto_tag
405,LogisticRegression,True,False,True,False,False,True,0,0.8011858641573721,auto_tag
406,LogisticRegression,True,False,True,False,False,True,1,0.8021663193231792,auto_tag
407,LogisticRegression,True,False,True,False,False,True,2,0.8017151967743967,auto_tag
408,LogisticRegression,True,False,True,False,False,True,3,0.8017022085120891,auto_tag
409,LogisticRegression,True,False,True,False,False,True,4,0.801470469045566,auto_tag
410,NaiveBayes,True,False,True,False,False,True,0,0.681813876569094,auto_tag
411,NaiveBayes,True,False,True,False,False,True,1,0.686537248969242,auto_tag
412,NaiveBayes,True,False,True,False,False,True,2,0.6740246444002757,auto_tag
413,NaiveBayes,True,False,True,False,False,True,3,0.6860632317829813,auto_tag
414,NaiveBayes,True,False,True,False,False,True,4,0.6846869892570491,auto_tag
415,MLPClassifier,True,False,True,False,False,True,0,0.8131434806697897,auto_tag
416,MLPClassifier,True,False,True,False,False,True,1,0.8115055501247773,auto_tag
417,MLPClassifier,True,False,True,False,False,True,2,0.8129140046668022,auto_tag
418,MLPClassifier,True,False,True,False,False,True,3,0.8117590109295939,auto_tag
419,MLPClassifier,True,False,True,False,False,True,4,0.8082999084637693,auto_tag
420,LogisticRegression,True,False,False,True,True,False,0,0.7912857897736496,auto_tag
421,LogisticRegression,True,False,False,True,True,False,1,0.796306835354012,auto_tag
422,LogisticRegression,True,False,False,True,True,False,2,0.7933660954729951,auto_tag
423,LogisticRegression,True,False,False,True,True,False,3,0.7927528438318807,auto_tag
424,LogisticRegression,True,False,False,True,True,False,4,0.7944419634580643,auto_tag
425,NaiveBayes,True,False,False,True,True,False,0,0.6798534285934499,auto_tag
426,NaiveBayes,True,False,False,True,True,False,1,0.6836567613160217,auto_tag
427,NaiveBayes,True,False,False,True,True,False,2,0.6746633809655924,auto_tag
428,NaiveBayes,True,False,False,True,True,False,3,0.6705495295546763,auto_tag
429,NaiveBayes,True,False,False,True,True,False,4,0.6846347853192715,auto_tag
430,MLPClassifier,True,False,False,True,True,False,0,0.8015622413185066,auto_tag
431,MLPClassifier,True,False,False,True,True,False,1,0.8054334185881885,auto_tag
432,MLPClassifier,True,False,False,True,True,False,2,0.8040309370230945,auto_tag
433,MLPClassifier,True,False,False,True,True,False,3,0.8044570595008957,auto_tag
434,MLPClassifier,True,False,False,True,True,False,4,0.8042682056429233,auto_tag
435,LogisticRegression,True,False,False,True,False,True,0,0.7973568580427037,auto_tag
436,LogisticRegression,True,False,False,True,False,True,1,0.7970952484381462,auto_tag
437,LogisticRegression,True,False,False,True,False,True,2,0.7993211604226176,auto_tag
438,LogisticRegression,True,False,False,True,False,True,3,0.7984587230271761,auto_tag
439,LogisticRegression,True,False,False,True,False,True,4,0.7977722935769505,auto_tag
440,NaiveBayes,True,False,False,True,False,True,0,0.6734328836808693,auto_tag
441,NaiveBayes,True,False,False,True,False,True,1,0.6783391210211018,auto_tag
442,NaiveBayes,True,False,False,True,False,True,2,0.6732473161453469,auto_tag
443,NaiveBayes,True,False,False,True,False,True,3,0.6737373505658067,auto_tag
444,NaiveBayes,True,False,False,True,False,True,4,0.6757209092295676,auto_tag
445,MLPClassifier,True,False,False,True,False,True,0,0.8061925054026774,auto_tag
446,MLPClassifier,True,False,False,True,False,True,1,0.8071077110408994,auto_tag
447,MLPClassifier,True,False,False,True,False,True,2,0.8091030441276998,auto_tag
448,MLPClassifier,True,False,False,True,False,True,3,0.8076908009861108,auto_tag
449,MLPClassifier,True,False,False,True,False,True,4,0.8086578176648009,auto_tag
450,LogisticRegression,True,False,False,False,True,True,0,0.7968610249788379,auto_tag
451,LogisticRegression,True,False,False,False,True,True,1,0.79798279934098,auto_tag
452,LogisticRegression,True,False,False,False,True,True,2,0.7969838293181344,auto_tag
453,LogisticRegression,True,False,False,False,True,True,3,0.7987932164073126,auto_tag
454,LogisticRegression,True,False,False,False,True,True,4,0.8007796296000769,auto_tag
455,NaiveBayes,True,False,False,False,True,True,0,0.6778240141489418,auto_tag
456,NaiveBayes,True,False,False,False,True,True,1,0.6646427049052372,auto_tag
457,NaiveBayes,True,False,False,False,True,True,2,0.649360613032808,auto_tag
458,NaiveBayes,True,False,False,False,True,True,3,0.6694961234734471,auto_tag
459,NaiveBayes,True,False,False,False,True,True,4,0.6716254416630747,auto_tag
460,MLPClassifier,True,False,False,False,True,True,0,0.8084107349716637,auto_tag
461,MLPClassifier,True,False,False,False,True,True,1,0.8080878922319317,auto_tag
462,MLPClassifier,True,False,False,False,True,True,2,0.8096199911570829,auto_tag
463,MLPClassifier,True,False,False,False,True,True,3,0.8082182045424932,auto_tag
464,MLPClassifier,True,False,False,False,True,True,4,0.8109273768519082,auto_tag
465,LogisticRegression,False,True,True,True,False,False,0,0.741708368566163,auto_tag
466,LogisticRegression,False,True,True,True,False,False,1,0.7413977277171052,auto_tag
467,LogisticRegression,False,True,True,True,False,False,2,0.7382173229963603,auto_tag
468,LogisticRegression,False,True,True,True,False,False,3,0.7395944915488514,auto_tag
469,LogisticRegression,False,True,True,True,False,False,4,0.7413865624501746,auto_tag
470,NaiveBayes,False,True,True,True,False,False,0,0.5779362334971276,auto_tag
471,NaiveBayes,False,True,True,True,False,False,1,0.5886103635238953,auto_tag
472,NaiveBayes,False,True,True,True,False,False,2,0.5786366947408005,auto_tag
473,NaiveBayes,False,True,True,True,False,False,3,0.5604336497909451,auto_tag
474,NaiveBayes,False,True,True,True,False,False,4,0.5831405678329693,auto_tag
475,MLPClassifier,False,True,True,True,False,False,0,0.7484917470702942,auto_tag
476,MLPClassifier,False,True,True,True,False,False,1,0.7468241892524088,auto_tag
477,MLPClassifier,False,True,True,True,False,False,2,0.7496862795889226,auto_tag
478,MLPClassifier,False,True,True,True,False,False,3,0.7457539688063368,auto_tag
479,MLPClassifier,False,True,True,True,False,False,4,0.7432900671964368,auto_tag
480,LogisticRegression,False,True,True,False,True,False,0,0.7417931157300184,auto_tag
481,LogisticRegression,False,True,True,False,True,False,1,0.7400981769643689,auto_tag
482,LogisticRegression,False,True,True,False,True,False,2,0.7399318801145743,auto_tag
483,LogisticRegression,False,True,True,False,True,False,3,0.7400152607363769,auto_tag
484,LogisticRegression,False,True,True,False,True,False,4,0.7401721982862602,auto_tag
485,NaiveBayes,False,True,True,False,True,False,0,0.5943135626574986,auto_tag
486,NaiveBayes,False,True,True,False,True,False,1,0.5633144653308975,auto_tag
487,NaiveBayes,False,True,True,False,True,False,2,0.5947702219310512,auto_tag
488,NaiveBayes,False,True,True,False,True,False,3,0.5933521743377843,auto_tag
489,NaiveBayes,False,True,True,False,True,False,4,0.5882711353663296,auto_tag
490,MLPClassifier,False,True,True,False,True,False,0,0.7464922148383739,auto_tag
491,MLPClassifier,False,True,True,False,True,False,1,0.7480956654179416,auto_tag
492,MLPClassifier,False,True,True,False,True,False,2,0.7498205550318601,auto_tag
493,MLPClassifier,False,True,True,False,True,False,3,0.746041048653482,auto_tag
494,MLPClassifier,False,True,True,False,True,False,4,0.7490548922943139,auto_tag
495,LogisticRegression,False,True,True,False,False,True,0,0.7415583479661381,auto_tag
496,LogisticRegression,False,True,True,False,False,True,1,0.7426551610680806,auto_tag
497,LogisticRegression,False,True,True,False,False,True,2,0.7442998957579238,auto_tag
498,LogisticRegression,False,True,True,False,False,True,3,0.7444779208574527,auto_tag
499,LogisticRegression,False,True,True,False,False,True,4,0.7422513114427522,auto_tag
500,NaiveBayes,False,True,True,False,False,True,0,0.5634480294876121,auto_tag
501,NaiveBayes,False,True,True,False,False,True,1,0.5831877115003853,auto_tag
502,NaiveBayes,False,True,True,False,False,True,2,0.5848352875574534,auto_tag
503,NaiveBayes,False,True,True,False,False,True,3,0.5667815469259342,auto_tag
504,NaiveBayes,False,True,True,False,False,True,4,0.5790690268185149,auto_tag
505,MLPClassifier,False,True,True,False,False,True,0,0.7509879500353096,auto_tag
506,MLPClassifier,False,True,True,False,False,True,1,0.7471412284227531,auto_tag
507,MLPClassifier,False,True,True,False,False,True,2,0.7484633541133476,auto_tag
508,MLPClassifier,False,True,True,False,False,True,3,0.7495665743275967,auto_tag
509,MLPClassifier,False,True,True,False,False,True,4,0.7501764781777532,auto_tag
510,LogisticRegression,False,True,False,True,True,False,0,0.7334780951641965,auto_tag
511,LogisticRegression,False,True,False,True,True,False,1,0.733512209676339,auto_tag
512,LogisticRegression,False,True,False,True,True,False,2,0.7322216550685123,auto_tag
513,LogisticRegression,False,True,False,True,True,False,3,0.7332139233274342,auto_tag
514,LogisticRegression,False,True,False,True,True,False,4,0.7329022710742555,auto_tag
515,NaiveBayes,False,True,False,True,True,False,0,0.5530914214065659,auto_tag
516,NaiveBayes,False,True,False,True,True,False,1,0.559217325301711,auto_tag
517,NaiveBayes,False,True,False,True,True,False,2,0.5607905424837333,auto_tag
518,NaiveBayes,False,True,False,True,True,False,3,0.5412919869414344,auto_tag
519,NaiveBayes,False,True,False,True,True,False,4,0.5431300695176442,auto_tag
520,MLPClassifier,False,True,False,True,True,False,0,0.7391391076442131,auto_tag
521,MLPClassifier,False,True,False,True,True,False,1,0.7384022906189415,auto_tag
522,MLPClassifier,False,True,False,True,True,False,2,0.7357192654489109,auto_tag
523,MLPClassifier,False,True,False,True,True,False,3,0.7368633997771408,auto_tag
524,MLPClassifier,False,True,False,True,True,False,4,0.7399912452249164,auto_tag
525,LogisticRegression,False,True,False,True,False,True,0,0.7382077699441993,auto_tag
526,LogisticRegression,False,True,False,True,False,True,1,0.7365848571751272,auto_tag
527,LogisticRegression,False,True,False,True,False,True,2,0.7396088321504866,auto_tag
528,LogisticRegression,False,True,False,True,False,True,3,0.7364415963377304,auto_tag
529,LogisticRegression,False,True,False,True,False,True,4,0.7381202632794231,auto_tag
530,NaiveBayes,False,True,False,True,False,True,0,0.5244455431082099,auto_tag
531,NaiveBayes,False,True,False,True,False,True,1,0.5450155353212367,auto_tag
532,NaiveBayes,False,True,False,True,False,True,2,0.5581257712287979,auto_tag
533,NaiveBayes,False,True,False,True,False,True,3,0.5483547726778816,auto_tag
534,NaiveBayes,False,True,False,True,False,True,4,0.561408475605639,auto_tag
535,MLPClassifier,False,True,False,True,False,True,0,0.7409836702137672,auto_tag
536,MLPClassifier,False,True,False,True,False,True,1,0.7476559601734244,auto_tag
537,MLPClassifier,False,True,False,True,False,True,2,0.7448446636963465,auto_tag
538,MLPClassifier,False,True,False,True,False,True,3,0.742500192886763,auto_tag
539,MLPClassifier,False,True,False,True,False,True,4,0.7453014643395955,auto_tag
540,LogisticRegression,False,True,False,False,True,True,0,0.738333638821292,auto_tag
541,LogisticRegression,False,True,False,False,True,True,1,0.7396463638054437,auto_tag
542,LogisticRegression,False,True,False,False,True,True,2,0.7385154836228105,auto_tag
543,LogisticRegression,False,True,False,False,True,True,3,0.736351487199993,auto_tag
544,LogisticRegression,False,True,False,False,True,True,4,0.7373935067114143,auto_tag
545,NaiveBayes,False,True,False,False,True,True,0,0.5207056206863693,auto_tag
546,NaiveBayes,False,True,False,False,True,True,1,0.5582812201737913,auto_tag
547,NaiveBayes,False,True,False,False,True,True,2,0.5685308251639348,auto_tag
